MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind
0.0,0.95678848,0.0,0.874063134
0.0,0.960784912,0.0,0.785421908
0.0,0.964077592,0.0,0.838933825
0.0,0.821918488,0.0,0.836373806
0.0,0.535242558,0.0,0.798461854
0.0,0.421804518,0.0,0.835002184
0.0,0.44402492,0.0,0.936725378
0.0,0.506769657,0.0,0.92959249
0.1008,0.716469467,0.1563,0.786107421
0.3571,0.479748398,0.4284,0.73866868
0.5425,0.77202934,0.5777,0.717252851
0.6327,0.629349351,0.6501,0.634071887
0.6563,0.735723257,0.6632,0.717576087
0.6462,0.502739787,0.6461,0.680005491
0.5642,0.707346141,0.5617,0.761096835
0.3954,0.32747677,0.3732,0.737764895
0.1551,0.927522063,0.1768,0.7636289
0.0,0.636502683,0.0,0.771935344
0.0,0.664787829,0.0,0.867450655
0.0,0.515376031,0.0,0.923220873
0.0,0.439054638,0.0,0.93512392
0.0,0.750679374,0.0,0.801682234
0.0,0.814183295,0.0,0.73993969
0.0,0.872650862,0.0,0.863863051
0.0,0.888046741,0.0,0.794329345
0.0,0.731665611,0.0,0.7056126
0.0,0.777789474,0.0,0.764104486
0.0,0.943983614,0.0,0.786875129
0.0,0.947459102,0.0,0.886458337
0.0,0.747204661,0.0,0.976139545
0.0,0.933167934,0.0,0.972755671
0.0,0.757942557,0.0,0.896742344
0.2189,0.785400927,0.1756,0.984853625
0.4091,0.641020477,0.359,0.902690589
0.5094,0.963223636,0.4301,0.9146806
0.5486,0.768399656,0.4563,0.959157526
0.5372,0.880754352,0.3894,0.980083108
0.4018,0.927021861,0.4534,0.962692797
0.4305,0.91498971,0.5024,0.874517322
0.3475,0.568014443,0.3741,0.909573317
0.1858,0.400734007,0.207,0.887189507
0.0,0.370842636,0.0,0.914014876
0.0,0.345947564,0.0,0.881599724
0.0,0.52340579,0.0,0.903847158
0.0,0.235718831,0.0,0.908420205
0.0,0.353133857,0.0,0.877573609
0.0,0.123410217,0.0,0.374645948
0.0,0.159678772,0.0,0.802588284
0.0,0.174881235,0.0,0.690074623
0.0,0.268058985,0.0,0.677912593
0.0,0.07365521,0.0,0.683205128
0.0,0.09225262,0.0,0.589605987
0.0,0.1769187,0.0,0.580307305
0.0,0.047160737,0.0,0.634193897
0.0,0.018978704,0.0,0.679633021
0.0,0.007698048,0.0,0.686066628
0.1243,0.0,0.1448,0.628320456
0.3369,3.21e-6,0.381,0.540198147
0.5427,0.0,0.4255,0.395114601
0.5165,0.0,0.4001,0.167897642
0.4801,0.0,0.3675,0.094961971
0.4327,0.0,0.3052,0.083402254
0.3182,0.016408831,0.2707,0.081223026
0.1995,0.121261552,0.1831,0.027838761
0.0683,0.194417536,0.078,0.033720993
0.0,0.331171334,0.0,0.124309257
0.0,0.57641989,0.0,0.199696913
0.0,0.249798104,0.0,0.368104279
0.0,0.31388849,0.0,0.412119091
0.0,0.263796777,0.0,0.432690829
0.0,0.322466075,0.0,0.638492703
0.0,0.329577833,0.0,0.733269811
0.0,0.705949306,0.0,0.780201435
0.0,0.834924579,0.0,0.786337197
0.0,0.832703173,0.0,0.797727823
0.0,0.727586865,0.0,0.823553085
0.0,0.626110256,0.0,0.758514643
0.0,0.721315265,0.0,0.721159458
0.0,0.785158873,0.0,0.718788862
0.0,0.59819752,0.0,0.807962596
0.0,0.567111433,0.0,0.934006155
0.003,0.326491237,0.0064,0.948075294
0.0852,0.390583217,0.116,0.981830955
0.1324,0.287067473,0.0999,0.98286736
0.1041,0.229321212,0.1202,0.940139234
0.1276,0.154025629,0.192,0.877916396
0.1108,0.115687042,0.1404,0.879350662
0.0825,0.054644316,0.0697,0.896614492
0.0043,0.088804618,0.0,0.837487161
0.0,0.72049433,0.0,0.721934199
0.0,0.834395289,0.0,0.659873962
0.0,0.950648248,0.0,0.497243434
0.0,0.999782085,0.0,0.501666129
0.0,1.0,0.0,0.587158203
0.0,1.0,0.0,0.723627448
0.0,1.0,0.0,0.83999908
0.0,1.0,0.0,0.961806953
0.0,1.0,0.0,0.997699499
0.0,1.0,0.0,0.99966979
0.0,0.999383628,0.0,0.996178329
0.0,0.965365767,0.0,0.992918313
0.0,0.79326117,0.0,0.974965513
0.0,0.284757346,0.0,0.955787182
0.0,0.51474309,0.0,0.939044178
0.2499,0.541716576,0.2267,0.878550053
0.4155,0.119267933,0.3616,0.718334675
0.5324,7.85e-5,0.4427,0.461677551
0.4953,0.0,0.4972,0.560474813
0.5597,0.021236544,0.6758,0.422075212
0.6671,0.279601127,0.7002,0.194490075
0.6148,0.46427834,0.6275,0.148848206
0.4365,0.974582016,0.3833,0.189681008
0.195,0.989060044,0.1751,0.334965825
0.0,0.871624708,0.0,0.558297515
0.0,0.820555329,0.0,0.723501265
0.0,0.579907179,0.0,0.886326075
0.0,0.888320148,0.0,0.97592932
0.0,0.996523142,0.0,0.986805677
0.0,0.996782899,0.0,0.991398931
0.0,0.991666675,0.0,0.989534974
0.0,1.0,0.0,0.986053884
0.0,1.0,0.0,0.989762664
0.0,1.0,0.0,0.984988689
0.0,1.0,0.0,0.99220252
0.0,1.0,0.0,0.992451787
0.0,1.0,0.0,0.982604563
0.0,0.985692322,0.0,0.984695852
0.0402,0.941182435,0.0169,0.966541052
0.321,0.980075657,0.2875,0.989707232
0.5245,0.993839562,0.4137,0.984856486
0.6441,0.966479957,0.4555,0.997621417
0.7124,0.997629941,0.5821,0.999958992
0.7357,0.955581605,0.6565,0.992235959
0.7389,0.972986162,0.7141,0.998948455
0.6854,0.982450366,0.6489,1.0
0.5341,0.999181509,0.523,0.997745812
0.3205,1.0,0.3346,0.995687306
0.0422,0.996199787,0.079,0.999369919
0.0,1.0,0.0,0.980673015
0.0,0.980571449,0.0,0.973875403
0.0,1.0,0.0,0.980784774
0.0,0.997454047,0.0,0.890896916
0.0,0.734991491,0.0,0.851224363
0.0,0.5955621,0.0,0.809004903
0.0,0.242826775,0.0,0.833665073
0.0,0.03796494,0.0,0.801200867
0.0,0.090820193,0.0,0.7769835
0.0,0.388701856,0.0,0.746220827
0.0,0.776218772,0.0,0.755740345
0.0,0.929636121,0.0,0.686628699
0.0,0.979400814,0.0,0.778646708
0.0059,0.886533201,0.0003,0.735271573
0.2662,0.975051701,0.2569,0.722848058
0.4829,0.962889194,0.4694,0.625542641
0.5778,0.994308054,0.5771,0.724140763
0.5997,1.0,0.6414,0.782068491
0.6695,1.0,0.7203,0.871059537
0.7068,1.0,0.7268,0.790103137
0.671,1.0,0.689,0.724338114
0.5219,0.997083902,0.5492,0.74115473
0.315,0.936557472,0.3525,0.761201322
0.0489,0.648079991,0.0911,0.794923306
0.0,0.575213313,0.0,0.78339237
0.0,0.324579209,0.0,0.573194385
0.0,0.403110504,0.0,0.399042159
0.0,0.738659501,0.0,0.26432538
0.0,0.821796894,0.0,0.164059013
0.0,0.786139071,0.0,0.086098082
0.0,0.893895745,0.0,0.103133619
0.0,0.787274539,0.0,0.370989263
0.0,0.398638457,0.0,0.500873327
0.0,0.214873984,0.0,0.605276704
0.0,0.042057011,0.0,0.656146407
0.0,0.011415927,0.0,0.669466376
0.0,0.091616571,0.0,0.648890078
0.0062,0.028628357,0.0,0.56434381
0.2119,0.008147781,0.1959,0.275106698
0.3608,0.001728845,0.3224,0.221529663
0.4334,0.000489691,0.4463,0.176492631
0.496,0.0,0.4513,0.138617247
0.4844,0.106977865,0.4641,0.146893665
0.5786,0.0242454,0.6105,0.141715944
0.4078,0.081125595,0.4214,0.212224782
0.3444,0.053096838,0.3846,0.387287349
0.2249,0.056380223,0.2885,0.640562356
0.0122,0.069894731,0.0337,0.844917655
0.0,0.197658047,0.0,0.875295162
0.0,0.243601352,0.0,0.824807882
0.0,0.174287289,0.0,0.724126995
0.0,0.164340287,0.0,0.559920728
0.0,0.293076575,0.0,0.464308351
0.0,0.101459831,0.0,0.409431398
0.0,0.249035716,0.0,0.490362674
0.0,0.486195683,0.0,0.458333492
0.0,0.169421896,0.0,0.349904567
0.0,0.009011528,0.0,0.277691066
0.0,0.001333811,0.0,0.216739267
0.0,0.000317352,0.0,0.189968139
0.0,0.036272675,0.0,0.09146414
0.0,0.025158998,0.0,0.065244205
0.142,0.001915023,0.2009,0.027136881
0.2896,0.004838473,0.3639,0.010299752
0.3832,0.002978894,0.4752,0.009471963
0.4001,0.002749893,0.4461,0.005374348
0.3979,0.001096892,0.4694,0.013920853
0.3975,0.00047768,0.4491,0.03882324
0.4351,0.000743314,0.4923,0.093021229
0.3602,0.0015621,0.4357,0.157228038
0.2179,0.00100724,0.2689,0.179657251
0.0012,0.029870097,0.0291,0.2274037
0.0,0.207876697,0.0,0.277306676
0.0,0.370250285,0.0,0.28950125
0.0,0.510409713,0.0,0.232652336
0.0,0.496798247,0.0,0.233321249
0.0,0.597496986,0.0,0.199067965
0.0,0.442481995,0.0,0.193923429
0.0,0.319852293,0.0,0.240700901
0.0,0.265951574,0.0,0.273126453
0.0,0.246795446,0.0,0.221169233
0.0,0.225861371,0.0,0.171910107
0.0,0.234784558,0.0,0.126730189
0.0,0.100260928,0.0,0.075678296
0.0,0.05188882,0.0,0.056310035
0.0,0.044131674,0.0,0.036824934
0.251,0.004188695,0.2135,0.070649385
0.398,0.00055478,0.3957,0.044125997
0.5777,0.084299549,0.4714,0.028650574
0.5222,0.005396586,0.446,0.013903921
0.4391,0.011789078,0.4033,0.009147231
0.4041,0.04832131,0.4023,0.033015255
0.3776,0.016470706,0.3253,0.017452259
0.2577,0.023280129,0.2138,0.048636384
0.0836,0.135175705,0.0846,0.134113893
0.0,0.201039851,0.0,0.349663913
0.0,0.256816059,0.0,0.526129365
0.0,0.146238342,0.0,0.642662048
0.0,0.46337235,0.0,0.485115319
0.0,0.403598249,0.0,0.583313465
0.0,0.339757085,0.0,0.66425848
0.0,0.370321482,0.0,0.659257591
0.0,0.465583175,0.0,0.699445486
0.0,0.707297444,0.0,0.740516305
0.0,0.895804107,0.0,0.670099914
0.0,0.819945991,0.0,0.605709374
0.0,0.610500693,0.0,0.594692707
0.0,0.34757489,0.0,0.614016056
0.0,0.285657108,0.0,0.590112448
0.0,0.317218393,0.0,0.627468705
0.1131,0.254971772,0.1509,0.457778186
0.3099,0.306124657,0.3546,0.473601222
0.4462,0.72285372,0.5514,0.414910913
0.4971,0.749075055,0.5828,0.367353141
0.5491,0.766450584,0.5721,0.440943152
0.5788,0.583024323,0.5944,0.561156869
0.5935,0.89966023,0.5804,0.544398606
0.4606,0.768344879,0.5083,0.415221393
0.2861,0.941289306,0.3311,0.461534441
0.04,0.691129565,0.0839,0.663944006
0.0,0.369385242,0.0,0.645860493
0.0,0.543988705,0.0,0.746088266
0.0,0.627581239,0.0,0.771381795
0.0,0.891589403,0.0,0.473645002
0.0,0.663651288,0.0,0.622891665
0.0,0.636843503,0.0,0.685363531
0.0,0.916098177,0.0,0.76200372
0.0,0.838043511,0.0,0.814941287
0.0,0.755483866,0.0,0.793094337
0.0,0.694692194,0.0,0.80068779
0.0,0.644259989,0.0,0.771727443
0.0,0.696441293,0.0,0.782669187
0.0,0.356852591,0.0,0.848315597
0.0686,0.251459301,0.0668,0.785507739
0.3334,0.172121212,0.3332,0.837952256
0.535,0.189258426,0.5359,0.866155028
0.6862,0.340059042,0.6854,0.859660685
0.7269,0.241040498,0.7362,0.73026526
0.7132,0.19764173,0.6619,0.818823159
0.6894,0.407617241,0.5674,0.845323026
0.6259,0.384550184,0.551,0.718031228
0.4635,0.455034077,0.406,0.772954941
0.2577,0.515170276,0.2966,0.839647532
0.0324,0.38820073,0.084,0.886622906
0.0,0.628327966,0.0,0.904330611
0.0,0.8641752,0.0,0.84333992
0.0,0.666926622,0.0,0.911610067
0.0,0.66224283,0.0,0.847428322
0.0,0.682783544,0.0,0.895758748
0.0,0.658913016,0.0,0.915756047
0.0,0.998503923,0.0,0.987221956
0.0,0.981334448,0.0,0.978059888
0.0,0.976984143,0.0,0.936176896
0.0,0.917273223,0.0,0.841554105
0.0,0.857299387,0.0,0.794166327
0.0,0.685744822,0.0,0.772697628
0.0029,0.197402641,0.0,0.772494197
0.1779,0.174021095,0.1726,0.593601346
0.3938,0.097864166,0.3929,0.568524837
0.5573,0.032948181,0.563,0.287257016
0.6766,0.002176364,0.6712,0.143510789
0.678,0.000552898,0.683,0.149639636
0.6611,0.000874054,0.6739,0.119550511
0.6551,0.003476053,0.6618,0.132416099
0.6173,0.019248929,0.6523,0.152063802
0.4965,0.119166195,0.546,0.258123368
0.3363,0.274659663,0.3826,0.426247716
0.1242,0.392801732,0.1625,0.560484052
0.0,0.536450446,0.0,0.601749539
0.0,0.939421058,0.0,0.709239244
0.0,0.438982993,0.0,0.753030419
0.0,0.353878379,0.0,0.699030638
0.0,0.556829035,0.0,0.5368644
0.0,0.65021956,0.0,0.578089058
0.0,0.622024417,0.0,0.555813074
0.0,0.764623284,0.0,0.538930714
0.0,0.715029895,0.0,0.462965727
0.0,0.372809708,0.0,0.360287905
0.0,0.113940589,0.0,0.488380849
0.0,0.056374628,0.0,0.599999964
0.0,0.016238747,0.0,0.561654091
0.1809,0.333949357,0.1937,0.482259929
0.3869,0.144480377,0.4011,0.261952311
0.5486,2.18e-5,0.5435,0.171321541
0.673,0.000401923,0.6766,0.103632301
0.688,0.009390152,0.6954,0.086341038
0.6933,0.15701367,0.698,0.134537384
0.6864,0.406255186,0.6964,0.17796576
0.65,0.417066693,0.6672,0.189786106
0.5134,0.336111903,0.5446,0.208149701
0.3401,0.290232033,0.3849,0.401330531
0.123,0.256617188,0.17,0.471578002
0.0,0.407308728,0.0,0.758596778
0.0,0.214790255,0.0,0.877489209
0.0,0.390825689,0.0,0.815006971
0.0,0.471649319,0.0,0.755335033
0.0,0.307960331,0.0,0.65353626
0.0,0.340681136,0.0,0.605977595
0.0,0.290637463,0.0,0.56266588
0.0,0.219434485,0.0,0.582483292
0.0,0.292016774,0.0,0.645784974
0.0,0.488625586,0.0,0.775624633
0.0,0.340097755,0.0,0.69383806
0.0,0.235136852,0.0,0.752719223
0.0004,0.588210523,0.0,0.862523913
0.1559,0.332647651,0.1358,0.737461805
0.3681,0.093162946,0.3612,0.54701364
0.5112,0.001849365,0.4843,0.360572845
0.7546,0.0,0.723,0.313053399
0.6648,0.0,0.6153,0.266081452
0.6766,0.000464521,0.642,0.223596364
0.6849,0.103742942,0.6483,0.218776628
0.6482,0.370955497,0.6173,0.203460976
0.5121,0.341479361,0.5187,0.224217921
0.3377,0.444000244,0.3615,0.330130666
0.1213,0.292105019,0.1552,0.519130349
0.0,0.224894032,0.0,0.726869047
0.0,0.31001246,0.0,0.743680954
0.0,0.206186026,0.0,0.728035569
0.0,0.352164268,0.0,0.608524561
0.0,0.416088998,0.0,0.492403865
0.0,0.530061185,0.0,0.513981462
0.0,0.507622302,0.0,0.533729076
0.0,0.678049803,0.0,0.674548864
0.0,0.010443158,0.0,0.062698871
0.0,0.427970886,0.0,0.841359735
0.0,0.334010154,0.0,0.914813161
0.0,0.451444775,0.0,0.974680662
0.0008,0.351748496,0.0,0.978852689
0.1746,0.381634384,0.157,0.922392011
0.3796,0.204491615,0.3642,0.839634836
0.555,0.022155629,0.5463,0.690602899
0.6824,0.087142006,0.6775,0.606630445
0.6979,0.034761738,0.6949,0.617718577
0.6999,0.114951245,0.6981,0.573944688
0.6953,0.093523912,0.6977,0.547802687
0.6556,0.116833173,0.6681,0.769956887
0.5221,0.247117937,0.5478,0.80558908
0.3484,0.302383065,0.3858,0.87547338
0.1274,0.435858846,0.1707,0.963667393
0.0,0.296017647,0.0,0.995695174
0.0,0.382669896,0.0,0.942333877
0.0,0.432901084,0.0,0.954547882
0.0,0.662971437,0.0,0.963854551
0.0,0.961305439,0.0,0.918889642
0.0,0.951534867,0.0,0.831322074
0.0,0.68373543,0.0,0.881467462
0.0,0.600812972,0.0,0.858075261
0.0,0.814034224,0.0,0.935281634
0.0,0.911757529,0.0,0.955151796
0.0,0.600341201,0.0,0.945564926
0.0,0.718456745,0.0,0.966163337
0.0,0.47460106,0.0,0.964919329
0.1287,0.611973166,0.1307,0.897765279
0.2969,0.462337017,0.3218,0.894047737
0.4366,0.286065727,0.4241,0.956014991
0.5574,0.410449386,0.4843,0.987810135
0.6471,0.18657057,0.5087,0.994437337
0.6988,0.044284698,0.6118,0.996686101
0.7057,0.004641407,0.6588,0.995325267
0.6681,0.010756869,0.6495,0.998466611
0.5204,0.062138144,0.4946,0.99398303
0.3357,0.268422604,0.3379,0.999444008
0.1217,0.549905419,0.1415,0.999931455
0.0,0.59516722,0.0,0.999659896
0.0,0.463209748,0.0,0.966383457
0.0,0.327129066,0.0,0.997240305
0.0,0.395001531,0.0,0.944750071
0.0,0.458472908,0.0,0.916571379
0.0,0.448081851,0.0,0.854930699
0.0,0.686663628,0.0,0.823605299
0.0,0.94721055,0.0,0.599495888
0.0,0.968070626,0.0,0.448240101
0.0,0.751041591,0.0,0.363844037
0.0,0.725488186,0.0,0.316084772
0.0,0.857096016,0.0,0.199303448
0.0,0.570255101,0.0,0.130830407
0.1681,0.35289073,0.2003,0.043213755
0.3275,0.291729033,0.3963,0.095006242
0.47,0.255962312,0.4968,0.191337913
0.4264,0.155585855,0.4553,0.145866185
0.4459,0.157079071,0.4639,0.17013973
0.4834,0.132549644,0.4762,0.067343056
0.6303,0.238282189,0.6118,0.06855081
0.3922,0.239939079,0.4236,0.056210428
0.3528,0.271274298,0.2969,0.087241471
0.2192,0.236726984,0.2024,0.109862432
0.0833,0.160334155,0.0789,0.181660235
0.0,0.292999268,0.0,0.27242738
0.0,0.401110888,0.0,0.286082685
0.0,0.149256185,0.0,0.269473583
0.0,0.163049132,0.0,0.340033472
0.0,0.166977257,0.0,0.344270676
0.0,0.205250561,0.0,0.205188617
0.0,0.307979465,0.0,0.204994872
0.0,0.422584713,0.0,0.256006956
0.0,0.406198055,0.0,0.247988999
0.0,0.361611843,0.0,0.211419225
0.0,0.24808161,0.0,0.200011283
0.0,0.122475065,0.0,0.178104073
0.0,0.061104923,0.0,0.129664958
0.0483,0.001909042,0.0107,0.224155784
0.1379,0.030662451,0.1244,0.195972994
0.2279,0.035824325,0.1986,0.191820532
0.2641,0.026189856,0.2571,0.244714767
0.2979,0.000577044,0.3222,0.256400168
0.3468,0.000226538,0.3903,0.260348976
0.3644,0.003640169,0.4114,0.264438897
0.3465,0.009475692,0.4116,0.303551227
0.324,0.039171852,0.3266,0.221615791
0.2125,0.049333788,0.2253,0.249633402
0.0673,0.006074722,0.0732,0.26829651
0.0,0.0032244,0.0,0.258434594
0.0,0.03518948,0.0,0.27804935
0.0,0.186126143,0.0,0.306461513
0.0,0.45455578,0.0,0.285110682
0.0,0.378552973,0.0,0.393156409
0.0,0.702663004,0.0,0.476771116
0.0,0.670275927,0.0,0.463066339
0.0,0.791637063,0.0,0.537189543
0.0,0.850343347,0.0,0.577177286
0.0,0.830768526,0.0,0.47861889
0.0,0.83575666,0.0,0.53229326
0.0,0.720085979,0.0,0.62505722
0.0551,0.254879028,0.0809,0.544284105
0.2308,0.188441843,0.2562,0.43602246
0.4115,0.006096345,0.4358,0.264100283
0.5502,0.002578969,0.5661,0.226219833
0.6653,0.028644908,0.6522,0.40397507
0.6636,0.275457084,0.6494,0.63357091
0.6573,0.502558708,0.6072,0.848846376
0.6282,0.360116273,0.5521,0.941271544
0.5712,0.600508273,0.5665,0.905256033
0.4475,0.835470736,0.5059,0.905872762
0.3088,0.994439244,0.3336,0.938071132
0.1392,0.899679601,0.1808,0.924881101
0.0306,0.816437781,0.0559,0.930782199
0.0,0.434419274,0.0,0.981320381
0.0,0.432913303,0.0,0.949090958
0.0,0.796223938,0.0,0.904409111
0.0,0.666432261,0.0,0.878076553
0.0,0.816844404,0.0,0.886024654
0.0,0.847556829,0.0,0.906855583
0.0,0.893950105,0.0,0.889461875
0.0,0.899584472,0.0,0.897235036
0.0,0.877247691,0.0,0.907476962
0.0,0.952719688,0.0,0.814849138
0.0,0.960523844,0.0,0.747924209
0.0631,0.975111306,0.0853,0.718400896
0.2384,0.999808609,0.2625,0.722193003
0.4278,1.0,0.4547,0.517734885
0.5697,1.0,0.599,0.440654993
0.6876,0.996867299,0.7096,0.47235918
0.6993,0.957846105,0.7198,0.474067867
0.6955,0.907826662,0.6991,0.543230414
0.6864,0.918199122,0.6783,0.723340213
0.6366,0.951994717,0.6732,0.798046649
0.5082,0.716081262,0.5563,0.802406669
0.3536,0.918618083,0.4041,0.833866239
0.1506,0.844124913,0.2055,0.880895615
0.0365,0.91932255,0.0597,0.886661351
0.0,0.71794802,0.0,0.924427032
0.0,1.0,0.0,0.963136315
0.0,1.0,0.0,0.999079168
0.0,0.999719322,0.0,0.999988973
0.0,1.0,0.0,0.993228734
0.0,1.0,0.0,0.969367146
0.0,0.999401927,0.0,0.876194239
0.0,0.840446055,0.0,0.729236841
0.0,0.740907311,0.0,0.660441995
0.0,0.83974272,0.0,0.643812776
0.0,0.582625568,0.0,0.791162372
0.0781,0.629124284,0.0913,0.687852025
0.2608,0.49090004,0.2631,0.517878771
0.4544,0.392080009,0.4507,0.554159999
0.599,0.118508637,0.607,0.4323816
0.7065,0.092816167,0.6945,0.295100838
0.7095,0.010389035,0.7035,0.187555581
0.6849,0.004800459,0.6451,0.257159412
0.697,0.021742992,0.6623,0.242588431
0.4869,0.033645563,0.4454,0.204955503
0.3611,0.091753595,0.3532,0.090663716
0.252,0.073397309,0.2602,0.037262738
0.1208,0.177771747,0.1457,0.03664995
0.0097,0.125503883,0.0164,0.173653916
0.0,0.225670695,0.0,0.273606956
0.0,0.218891159,0.0,0.345028669
0.0,0.241132259,0.0,0.281041026
0.0,0.264220625,0.0,0.202513039
0.0,0.19123134,0.0,0.33689782
0.0,0.444902152,0.0,0.365752518
0.0,0.460135907,0.0,0.379359096
0.0,0.514190614,0.0,0.325106531
0.0,0.344889462,0.0,0.333932668
0.0,0.221222699,0.0,0.384271324
0.0,0.323626906,0.0,0.459899426
0.073,0.296585143,0.0756,0.427961826
0.2431,0.300489902,0.2584,0.319929838
0.4253,0.009009168,0.4477,0.080077723
0.575,0.005413182,0.603,0.201652423
0.6945,0.032803237,0.7172,0.25765118
0.7176,0.059648238,0.7315,0.280694634
0.7241,0.048079468,0.7328,0.436991394
0.7208,0.097284406,0.7283,0.446297139
0.663,0.132096112,0.681,0.542639732
0.5295,0.21807085,0.5637,0.615163684
0.3579,0.262657136,0.4093,0.729590952
0.1521,0.444852829,0.2091,0.729057014
0.0416,0.393538952,0.0674,0.717143059
0.0,0.307857603,0.0,0.85931164
0.0,0.898757994,0.0,0.721602619
0.0,0.783025742,0.0,0.519651413
0.0,0.695123971,0.0,0.470836759
0.0,0.727230906,0.0,0.51728344
0.0,0.906098187,0.0,0.602226555
0.0,0.964462399,0.0,0.717101514
0.0,0.972168505,0.0,0.703789055
0.0,0.986720443,0.0,0.664553881
0.0,0.910772681,0.0,0.582078278
0.0,0.839319825,0.0,0.534162283
0.0778,0.381622046,0.1059,0.536282241
0.2571,0.143958166,0.2839,0.345888674
0.4415,0.000218557,0.463,0.067623883
0.5769,0.000510002,0.5831,0.021597832
0.659,0.083214864,0.6466,0.020723
0.648,0.379179806,0.6319,0.04386403
0.6455,0.844168305,0.685,0.124951094
0.6584,0.888040662,0.7031,0.163836449
0.6393,0.916626334,0.6401,0.313371807
0.5194,0.972031176,0.5318,0.445517898
0.3527,0.999287188,0.3754,0.545267344
0.1498,0.94767946,0.1825,0.638798833
0.0324,0.873701751,0.0398,0.721302986
0.0,0.705336988,0.0,0.715687037
0.0,0.639790893,0.0,0.814773202
0.0,0.219112173,0.0,0.911356688
0.0,0.361968666,0.0,0.957081795
0.0,0.236685067,0.0,0.963609755
0.0,0.259338766,0.0,0.959987164
0.0,0.281132579,0.0,0.869126678
0.0,0.204233021,0.0,0.886592984
0.0,0.215455055,0.0,0.860317469
0.0,0.175008059,0.0,0.862108827
0.0,0.152520984,0.0,0.782500505
0.0573,0.071609408,0.0752,0.781155348
0.1902,0.033815674,0.2161,0.576450765
0.3846,0.197519287,0.3905,0.456777811
0.508,0.077234678,0.5169,0.396456152
0.61,0.108085491,0.627,0.339726448
0.6501,0.320897609,0.6556,0.255490839
0.6423,0.37067911,0.6445,0.380047709
0.6489,0.703896582,0.6383,0.423125267
0.5848,0.913187981,0.5723,0.489750296
0.4683,0.977256835,0.5163,0.573457897
0.3278,1.0,0.3814,0.549458802
0.1379,0.998269737,0.1889,0.475300193
0.0234,0.931133628,0.0427,0.526453376
0.0,0.294844568,0.0,0.467790544
0.0,0.17384097,0.0,0.492123365
0.0,0.047792602,0.0,0.502970934
0.0,0.046951711,0.0,0.557470143
0.0,0.139940053,0.0,0.66036576
0.0,0.201329976,0.0,0.667828858
0.0,0.258197904,0.0,0.837595224
0.0,0.767325222,0.0,0.802787244
0.0,0.787576795,0.0,0.665636003
0.0,0.903940916,0.0,0.654958725
0.0,0.87623167,0.0,0.686453402
0.0323,0.375950485,0.058,0.80768013
0.1293,0.244787961,0.1563,0.72368598
0.1894,0.391121477,0.2515,0.656970084
0.2513,0.496698052,0.3013,0.733301282
0.3005,0.424061835,0.3415,0.82054925
0.3063,0.323638082,0.3756,0.855143905
0.3569,0.296225339,0.3573,0.838510633
0.3508,0.441782176,0.3515,0.900317192
0.2968,0.550766826,0.2854,0.944631457
0.2386,0.621668816,0.2111,0.938807786
0.1541,0.686948419,0.1166,0.953017473
0.0215,0.932779849,0.0192,0.838192523
0.0,0.999638379,0.0,0.743015766
0.0,0.985018253,0.0,0.600739002
0.0,0.999047577,0.0,0.883368611
0.0,1.0,0.0,0.974085331
0.0,1.0,0.0,0.958680153
0.0,1.0,0.0,0.956795573
