AZ_onshore_wind_turbine_1,AZ_solar_photovoltaic_1,CA_onshore_wind_turbine_1,CA_solar_photovoltaic_1,CO_onshore_wind_turbine_1,CO_solar_photovoltaic_1,ID_onshore_wind_turbine_1,ID_solar_photovoltaic_1,MT_onshore_wind_turbine_1,MT_solar_photovoltaic_1,NM_onshore_wind_turbine_1,NM_solar_photovoltaic_1,NV_onshore_wind_turbine_1,NV_solar_photovoltaic_1,OR_onshore_wind_turbine_1,OR_solar_photovoltaic_1,UT_onshore_wind_turbine_1,UT_solar_photovoltaic_1,WA_onshore_wind_turbine_1,WA_solar_photovoltaic_1,WY_onshore_wind_turbine_1,WY_solar_photovoltaic_1,AZ_landbasedwind_class3_moderate_1,AZ_utilitypv_class1_moderate_1,CA_landbasedwind_class3_moderate_1,CA_utilitypv_class1_moderate_1,CA_offshorewind_class3_moderate_fixed_1_1,CA_offshorewind_class3_moderate_fixed_0_1,CA_offshorewind_class12_moderate_floating_0_1,CO_landbasedwind_class3_moderate_1,CO_utilitypv_class1_moderate_1,ID_landbasedwind_class3_moderate_1,ID_utilitypv_class1_moderate_1,MT_landbasedwind_class3_moderate_1,MT_utilitypv_class1_moderate_1,NM_landbasedwind_class3_moderate_1,NM_utilitypv_class1_moderate_1,NV_landbasedwind_class3_moderate_1,NV_utilitypv_class1_moderate_1,OR_landbasedwind_class3_moderate_1,OR_utilitypv_class1_moderate_1,OR_offshorewind_class3_moderate_fixed_1_1,OR_offshorewind_class3_moderate_fixed_0_1,OR_offshorewind_class12_moderate_floating_0_1,UT_landbasedwind_class3_moderate_1,UT_utilitypv_class1_moderate_1,WA_landbasedwind_class3_moderate_1,WA_utilitypv_class1_moderate_1,WA_offshorewind_class3_moderate_fixed_1_1,WA_offshorewind_class3_moderate_fixed_0_1,WA_offshorewind_class12_moderate_floating_0_1,WY_landbasedwind_class3_moderate_1,WY_utilitypv_class1_moderate_1,AZ_Deep_5_5_257_c171,AZ_Deep_6_5_283_c176,AZ_Deep_3_5_200_c161,AZ_Deep_6_5_273_c177,AZ_Deep_5_5_238_c172,AZ_Deep_6_5_263_c178,CA_NearField_2_5_254_c235,CA_NearField_3_5_270_c238,CA_NearField_4_5_283_c241,CA_Deep_4_5_262_c46,CA_Deep_5_5_290_c51,CA_NearField_5_5_289_c244,CA_NearField_3_5_228_c239,CA_NearField_4_5_253_c242,CA_Deep_5_5_278_c52,CA_Deep_4_5_243_c47,CA_Deep_3_5_214_c41,CA_Deep_5_5_269_c53,CA_NearField_2_5_203_c236,CA_NearField_5_5_268_c245,CA_Deep_6_5_298_c56,CA_Deep_5_5_263_c54,CO_Deep_5_5_268_c211,CO_Deep_6_5_290_c216,CO_Deep_3_5_198_c201,CO_Deep_4_5_218_c206,CO_Deep_6_5_277_c217,CO_Deep_5_5_240_c212,ID_Deep_5_5_285_c91,ID_Deep_5_5_269_c92,MT_Deep_4_5_213_c106,MT_Deep_3_5_188_c101,MT_Deep_5_5_236_c111,MT_Deep_6_5_262_c116,MT_Deep_3_5_179_c102,MT_Deep_4_5_191_c107,MT_Deep_6_5_232_c117,NM_Deep_5_5_272_c191,NM_Deep_6_5_294_c196,NM_Deep_6_5_284_c197,NM_Deep_5_5_250_c192,NM_Deep_4_5_219_c186,NM_Deep_6_5_274_c198,NM_Deep_5_5_236_c193,NV_NearField_2_5_239_c248,NV_NearField_3_5_262_c251,NV_NearField_4_5_271_c254,NV_Deep_4_5_249_c66,NV_NearField_5_5_283_c257,NV_Deep_5_5_273_c71,NV_NearField_2_5_200_c249,NV_NearField_3_5_216_c252,NV_Deep_5_5_265_c72,NV_Deep_3_5_211_c61,NV_Deep_6_5_296_c76,NV_Deep_6_5_290_c77,NV_Deep_5_5_254_c73,OR_NearField_2_5_261_c221,OR_NearField_3_5_288_c224,OR_NearField_2_5_225_c222,OR_NearField_4_5_288_c227,OR_NearField_3_5_239_c225,OR_NearField_5_5_300_c230,OR_NearField_2_5_200_c223,OR_Deep_4_5_250_c26,OR_Deep_5_5_282_c31,OR_NearField_5_5_275_c231,OR_NearField_4_5_239_c228,OR_Deep_5_5_268_c32,OR_NearField_6_5_300_c233,OR_Deep_6_5_296_c36,OR_Deep_4_5_229_c27,UT_NearField_2_5_250_c263,UT_NearField_3_5_286_c266,UT_NearField_2_5_225_c264,UT_NearField_4_5_288_c269,UT_NearField_3_5_239_c267,UT_Deep_3_5_230_c141,UT_NearField_5_5_288_c272,UT_Deep_5_5_282_c151,UT_NearField_2_5_200_c265,UT_NearField_4_5_239_c270,UT_Deep_4_5_229_c146,UT_Deep_5_5_256_c152,UT_Deep_6_5_291_c156,WA_Deep_6_5_294_c16,WA_Deep_5_5_256_c11,WA_Deep_6_5_272_c17,WA_Deep_4_5_214_c6,WA_Deep_5_5_231_c12,WY_Deep_4_5_207_c126,WY_Deep_6_5_261_c136,WY_Deep_5_5_225_c131,WY_Deep_3_5_170_c121,WY_Deep_3_5_166_c122,WY_Deep_6_5_228_c137,WY_Deep_3_5_160_c123,WY_Deep_4_5_179_c127,WY_Deep_3_5_153_c124,WY_Deep_6_5_213_c138
0.8793361806578301,0.2487135786332956,0.2990134047516802,0.4689398543082955,0.7654196970220151,0.103519402260286,0.5362911510188889,0.380425,0.1488970481927711,0.079776836158192,0.7889651400932503,0.26340264058364,0.96,0.3085026940319412,0.0498380265769047,0.2300563028940174,0.9634518289541474,0.2865126159074069,0.302990581079485,0.2332247876857749,0.505545936992686,0.0775,0.8626248836517334,0.2914884686470032,0.4681248068809509,0.2569060623645782,0.0886217877268791,0.0886217877268791,0.0886217877268791,0.8520262241363525,0.2921283841133117,0.5907202363014221,0.2123879641294479,0.1852903515100479,0.2504969239234924,0.7241542339324951,0.3014105260372162,0.7765669822692871,0.2145279794931411,0.2358883917331695,0.2132446318864822,0.0906381160020828,0.0906381160020828,0.0906381160020828,0.8269946575164795,0.2221308201551437,0.4927339255809784,0.2092610299587249,0.0264041442424058,0.0264041442424058,0.0264041442424058,0.5947811007499695,0.3180590569972992,1.08,1.08,1.09,1.08,1.08,1.08,1.07,1.07,1.07,1.06,1.06,1.07,1.07,1.07,1.06,1.06,1.06,1.05,1.07,1.07,1.05,1.06,1.02,1.02,1.02,1.02,1.02,1.02,1.08,1.08,1.1,1.1,1.09,1.09,1.1,1.09,1.09,1.04,1.03,1.03,1.04,1.04,1.03,1.03,1.1,1.1,1.1,1.09,1.1,1.09,1.1,1.09,1.08,1.09,1.09,1.08,1.08,1.04,1.04,1.04,1.04,1.04,1.0399999618530271,1.04,1.04,1.03,1.0399999618530271,1.04,1.03,1.0399999618530271,1.02,1.03,1.0700000524520874,1.07,1.0700000524520874,1.07,1.07,1.07,1.07,1.06,1.0700000524520874,1.07,1.07,1.07,1.07,0.99,0.99,1.0,0.99,1.0,1.06,1.06,1.06,1.05,1.06,1.05,1.06,1.06,1.05,1.05
0.9590748159057436,0.22580425896268,0.3484882993693494,0.4580245602386081,0.6823750461144613,0.1218153805403496,0.5535457336931237,0.3333,0.2034713855421687,0.0897994350282485,0.8357047365898295,0.2635919362127961,0.93,0.2874909462424928,0.0582128915571855,0.237890404909477,0.9268238021638332,0.2917249472679679,0.3451563422699894,0.19975,0.7257274258470987,0.1055,0.874901533126831,0.3038738369941711,0.459634780883789,0.2538076341152191,0.1397430300712585,0.1397430300712585,0.1397430300712585,0.8502159118652344,0.2923159897327423,0.611764669418335,0.2096842378377914,0.1976274996995926,0.2496172040700912,0.7990750074386597,0.2937475740909576,0.7779154181480408,0.2059906721115112,0.2254676073789596,0.2118256688117981,0.1237031072378158,0.1237031072378158,0.1237031072378158,0.8211915493011475,0.2208845466375351,0.4690643548965454,0.2085702270269394,0.0243725683540105,0.0243725683540105,0.0243725683540105,0.5794881582260132,0.3223866522312164,1.08,1.08,1.09,1.08,1.08,1.08,1.07,1.07,1.07,1.06,1.06,1.07,1.07,1.07,1.06,1.06,1.06,1.05,1.07,1.07,1.05,1.06,1.02,1.02,1.02,1.02,1.02,1.02,1.08,1.07,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.04,1.04,1.04,1.04,1.04,1.03,1.03,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.08,1.09,1.09,1.08,1.08,1.04,1.04,1.04,1.04,1.04,1.0399999618530271,1.04,1.04,1.03,1.0399999618530271,1.04,1.03,1.0399999618530271,1.02,1.03,1.0700000524520874,1.07,1.0700000524520874,1.07,1.07,1.06,1.07,1.07,1.0700000524520874,1.07,1.07,1.07,1.07,0.99,0.99,1.0,0.99,1.0,1.05,1.05,1.05,1.04,1.05,1.05,1.05,1.05,1.04,1.05
0.957562886597938,0.2409059956080213,0.3015622950491377,0.4702516767177745,0.6325071066249752,0.0986957443051386,0.4796645575509444,0.343325,0.2294998192771084,0.0608446327683615,0.9324079916336224,0.2504455097165731,0.926,0.2935520065646939,0.0604055866763797,0.2920274045165378,0.9555059247810408,0.2763265455646494,0.3400049899610252,0.1880352972399151,0.786906625907122,0.016,0.8655834197998047,0.2949094176292419,0.4247367680072784,0.2390477210283279,0.2015310227870941,0.2015310227870941,0.2015310227870941,0.8183207511901855,0.2959187924861908,0.6341525316238403,0.1889182776212692,0.2186888456344604,0.2523546516895294,0.8281165361404419,0.2833294570446014,0.7814090251922607,0.1866814047098159,0.2216082513332367,0.1871419697999954,0.1595763862133026,0.1595763862133026,0.1595763862133026,0.7955827116966248,0.2065919041633606,0.4486007690429687,0.1806168258190155,0.0267202090471982,0.0267202090471982,0.0267202090471982,0.5516963005065918,0.3229195475578308,1.08,1.08,1.08,1.08,1.08,1.08,1.07,1.07,1.07,1.06,1.06,1.07,1.07,1.07,1.06,1.06,1.06,1.05,1.07,1.07,1.05,1.06,1.02,1.02,1.02,1.02,1.03,1.03,1.07,1.06,1.09,1.08,1.09,1.09,1.09,1.09,1.1,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.08,1.09,1.09,1.08,1.08,1.04,1.04,1.04,1.04,1.04,1.0399999618530271,1.04,1.04,1.03,1.0399999618530271,1.04,1.04,1.0399999618530271,1.03,1.04,1.0700000524520874,1.07,1.0700000524520874,1.07,1.07,1.06,1.07,1.07,1.0700000524520874,1.07,1.07,1.07,1.07,0.99,0.99,1.0,0.99,1.0,1.03,1.04,1.04,1.02,1.04,1.04,1.04,1.04,1.02,1.04
0.853112911143839,0.228720183354523,0.3194173425145521,0.4083264332613679,0.579123753380584,0.0706625463535228,0.4338256257560249,0.307625,0.2556571686746988,0.0697627118644067,0.8920795677371561,0.26230528116728,0.922,0.2353330654488099,0.1114215127232535,0.2391244007420608,0.9675288511076764,0.2661331985854414,0.3544684067556396,0.2314838110403397,0.8249619388708488,0.02,0.8437579870223999,0.2646907866001129,0.4104844629764557,0.2151253223419189,0.2603212893009186,0.2603212893009186,0.2603212893009186,0.7937197685241699,0.2542670369148254,0.6382936239242554,0.1696622669696808,0.2495248019695282,0.2331533133983612,0.8126111030578613,0.2590538561344147,0.7493909001350403,0.1788473576307296,0.2240457236766815,0.1588237583637237,0.1936381757259369,0.1936381757259369,0.1936381757259369,0.7183164358139038,0.1965522468090057,0.4163671731948852,0.1603312939405441,0.0361047200858593,0.0361047200858593,0.0361047200858593,0.5385617017745972,0.265705406665802,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.07,1.06,1.06,1.08,1.08,1.08,1.06,1.06,1.06,1.05,1.08,1.07,1.05,1.06,1.03,1.03,1.02,1.03,1.03,1.03,1.06,1.05,1.08,1.08,1.09,1.09,1.09,1.09,1.1,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.08,1.08,1.08,1.09,1.08,1.09,1.08,1.08,1.09,1.09,1.09,1.09,1.08,1.04,1.04,1.04,1.04,1.04,1.0399999618530271,1.04,1.04,1.04,1.0399999618530271,1.04,1.04,1.0399999618530271,1.03,1.04,1.0700000524520874,1.07,1.0700000524520874,1.07,1.07,1.06,1.07,1.06,1.0700000524520874,1.07,1.07,1.07,1.07,0.99,0.99,1.0,0.99,1.0,1.03,1.04,1.04,1.02,1.04,1.04,1.03,1.04,1.02,1.04
0.8039025036818851,0.104517610090235,0.2493814952096347,0.2503650267386734,0.5550941243593972,0.0061567631997174,0.3481820973294873,0.1169,0.2749872289156626,0.0058813559322033,0.9099094513922176,0.0901223771708954,0.929,0.1038653666460971,0.171877866814037,0.2290024808756046,0.8218531684698609,0.1266262129058046,0.3766042577063895,0.1257850318471337,0.8821962970859581,0.0,0.8166247606277466,0.1633371710777282,0.3587870001792907,0.1952455937862396,0.2818404138088226,0.2818404138088226,0.2818404138088226,0.7325664162635803,0.1100684329867363,0.6296195983886719,0.1170808672904968,0.2916710078716278,0.1071557998657226,0.7553341388702393,0.1471998691558838,0.66933274269104,0.1270055174827575,0.2386902123689651,0.1129372715950012,0.2208947390317917,0.2208947390317917,0.2208947390317917,0.6506553292274475,0.1146062836050987,0.4018867909908294,0.1046015471220016,0.0484525486826896,0.0484525486826896,0.0484525486826896,0.5540133118629456,0.1084585562348365,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.07,1.07,1.06,1.08,1.08,1.08,1.06,1.06,1.07,1.05,1.08,1.07,1.05,1.06,1.03,1.03,1.03,1.03,1.03,1.03,1.05,1.05,1.07,1.06,1.08,1.08,1.08,1.08,1.09,1.05,1.04,1.04,1.04,1.05,1.04,1.04,1.08,1.08,1.08,1.09,1.08,1.09,1.08,1.08,1.08,1.08,1.09,1.09,1.08,1.04,1.04,1.04,1.04,1.04,1.0399999618530271,1.04,1.05,1.04,1.0399999618530271,1.04,1.04,1.0399999618530271,1.03,1.04,1.0700000524520874,1.07,1.0700000524520874,1.07,1.07,1.07,1.07,1.07,1.0700000524520874,1.07,1.07,1.07,1.07,0.99,0.99,0.99,0.99,1.0,1.03,1.04,1.04,1.02,1.04,1.04,1.03,1.05,1.02,1.04
0.7018113892979873,0.0,0.3548373075083887,0.0282111912988453,0.5390056274044507,0.0,0.350253093886666,0.0,0.2817738554216867,0.0,0.8134568390779555,0.0,0.87,0.0002294525306106,0.3332811424552236,0.0617918254561117,0.6528230293663061,0.0,0.4976339317349711,0.1358638535031847,0.9486398954427732,0.0,0.7709704637527466,0.0085973823443055,0.3187278807163238,0.1017638370394706,0.309376448392868,0.309376448392868,0.309376448392868,0.708858847618103,0.0045270547270774,0.6362488269805908,0.023095155134797,0.3280947506427765,0.0029361185152083,0.7380731105804443,0.0130004212260246,0.5992430448532104,0.0161154866218566,0.3153944015502929,0.0421807169914245,0.2282474040985107,0.2282474040985107,0.2282474040985107,0.569456160068512,0.0095718381926417,0.4428390264511108,0.0205509793013334,0.050330638885498,0.050330638885498,0.050330638885498,0.5695726275444031,0.0030443519353866,1.09,1.09,1.09,1.08,1.08,1.08,1.08,1.08,1.07,1.07,1.06,1.08,1.08,1.08,1.06,1.06,1.07,1.05,1.08,1.07,1.05,1.06,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.07,1.05,1.07,1.08,1.07,1.07,1.09,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.09,1.09,1.08,1.09,1.09,1.1,1.09,1.08,1.09,1.09,1.09,1.09,1.09,1.04,1.04,1.04,1.04,1.04,1.0399999618530271,1.04,1.05,1.04,1.0399999618530271,1.04,1.04,1.0399999618530271,1.03,1.04,1.0700000524520874,1.07,1.0700000524520874,1.07,1.07,1.07,1.07,1.07,1.0700000524520874,1.07,1.07,1.07,1.07,0.99,0.98,0.99,0.99,0.99,1.04,1.04,1.04,1.03,1.04,1.04,1.03,1.05,1.03,1.05
0.4051621993127148,0.0,0.3435817176860647,0.0005948406781434,0.6671229516042814,0.0,0.4512331813529356,0.0,0.3040925301204819,0.0,0.8472021003093817,0.0,0.826,0.0,0.5116386244316613,0.0006294841218107,0.7996481195260176,0.0,0.5095515826148578,0.0,0.9493028909862332,0.0,0.692836582660675,0.0,0.2966657876968384,0.0027443571016192,0.3002864420413971,0.3002864420413971,0.3002864420413971,0.7208654284477234,0.0,0.6258252263069153,0.0,0.3398293554782867,0.0,0.7069737315177917,0.0,0.5422534346580505,0.0,0.3833497762680053,0.0001605137949809,0.2222846448421478,0.2222846448421478,0.2222846448421478,0.5052181482315063,0.0,0.4882621169090271,0.0,0.0496549755334854,0.0496549755334854,0.0496549755334854,0.5385030508041382,0.0,1.09,1.09,1.09,1.08,1.08,1.08,1.08,1.08,1.07,1.07,1.06,1.08,1.08,1.08,1.06,1.06,1.07,1.05,1.08,1.07,1.05,1.06,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.07,1.05,1.07,1.07,1.07,1.07,1.08,1.05,1.06,1.05,1.06,1.06,1.05,1.05,1.09,1.09,1.09,1.09,1.09,1.1,1.09,1.08,1.09,1.09,1.1,1.09,1.09,1.04,1.04,1.04,1.04,1.04,1.0399999618530271,1.04,1.05,1.04,1.0399999618530271,1.04,1.04,1.0399999618530271,1.03,1.04,1.0700000524520874,1.07,1.0700000524520874,1.07,1.07,1.07,1.07,1.07,1.0700000524520874,1.07,1.07,1.08,1.08,0.98,0.98,0.99,0.98,0.99,1.05,1.05,1.05,1.04,1.05,1.04,1.04,1.05,1.04,1.05
0.6163051546391753,0.0,0.4302890187126882,0.0,0.6082892390225183,0.0,0.5111616265004186,0.0,0.3526385542168675,0.0,0.8424940084535274,0.0,0.743,0.0,0.6437580195433195,0.0,0.7107717671303452,0.0,0.5365440238573285,0.0,0.9413432998582868,0.0,0.611316442489624,0.0,0.2598934769630432,0.0,0.2794910669326782,0.2794910669326782,0.2794910669326782,0.7568442821502686,0.0,0.6002774834632874,0.0,0.3540244102478027,0.0,0.6633242964744568,0.0,0.4802247881889343,0.0,0.4160966575145721,0.0,0.2103737890720367,0.2103737890720367,0.2103737890720367,0.4396012723445892,0.0,0.4994201064109802,0.0,0.0660895034670829,0.0660895034670829,0.0660895034670829,0.4969375133514404,0.0,1.08,1.09,1.09,1.08,1.08,1.08,1.07,1.07,1.07,1.07,1.06,1.07,1.07,1.07,1.06,1.06,1.07,1.06,1.07,1.07,1.05,1.06,1.03,1.03,1.03,1.03,1.03,1.03,1.04,1.04,1.06,1.04,1.06,1.07,1.06,1.06,1.08,1.06,1.06,1.06,1.06,1.06,1.05,1.05,1.08,1.08,1.08,1.09,1.08,1.09,1.08,1.08,1.08,1.09,1.09,1.09,1.08,1.04,1.04,1.04,1.04,1.04,1.0399999618530271,1.04,1.05,1.04,1.0399999618530271,1.04,1.04,1.0399999618530271,1.03,1.04,1.0700000524520874,1.07,1.0700000524520874,1.07,1.07,1.07,1.07,1.07,1.0700000524520874,1.07,1.07,1.07,1.07,0.99,0.98,0.99,0.99,0.99,1.04,1.05,1.05,1.03,1.05,1.04,1.04,1.05,1.03,1.04
0.7032178694158076,0.0,0.501189190284032,0.0,0.5515878992301158,0.0,0.5948816413882945,0.0,0.3832950602409638,0.0,0.7997085711795721,0.0,0.523,0.0,0.722466678389309,0.0,0.7931998969603299,0.0,0.6069560647218615,0.0,0.928121405969306,0.0,0.5930016040802002,0.0,0.2062303721904754,0.0,0.2857975959777832,0.2857975959777832,0.2857975959777832,0.7460846900939941,0.0,0.5657129287719727,0.0,0.3721678853034973,0.0,0.6073117852210999,0.0,0.4262349009513855,0.0,0.4108181595802307,0.0,0.2130118459463119,0.2130118459463119,0.2130118459463119,0.391036719083786,0.0,0.4902876019477844,0.0,0.0850768014788627,0.0850768014788627,0.0850768014788627,0.5040915608406067,0.0,1.08,1.08,1.09,1.07,1.07,1.07,1.06,1.06,1.07,1.06,1.05,1.06,1.06,1.06,1.05,1.05,1.06,1.05,1.06,1.07,1.05,1.05,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.04,1.02,1.05,1.05,1.05,1.05,1.07,1.06,1.06,1.06,1.06,1.06,1.05,1.05,1.08,1.08,1.07,1.08,1.07,1.08,1.08,1.07,1.07,1.07,1.08,1.08,1.07,1.04,1.04,1.04,1.04,1.04,1.0399999618530271,1.04,1.04,1.04,1.0399999618530271,1.04,1.04,1.0399999618530271,1.03,1.04,1.059999942779541,1.06,1.059999942779541,1.06,1.06,1.06,1.06,1.06,1.059999942779541,1.06,1.06,1.06,1.06,0.98,0.98,0.98,0.98,0.99,1.03,1.03,1.03,1.02,1.03,1.02,1.03,1.03,1.02,1.03
0.5554199312714776,0.0,0.5125770963562719,0.0,0.5587025634148233,0.0,0.6407198287894295,0.0,0.3921406024096385,0.0,0.7256884395834241,0.0,0.141,0.0,0.7876660554146047,0.0,0.6526888201957755,0.0,0.5713687256407229,0.0,0.8576157053064539,0.0,0.5413329601287842,0.0,0.2019568830728531,0.0,0.3471285998821258,0.3471285998821258,0.3471285998821258,0.6926476955413818,0.0,0.5359901785850525,0.0,0.3904701471328735,0.0,0.5678983330726624,0.0,0.3979347944259643,0.0,0.420454204082489,0.0,0.21770079433918,0.21770079433918,0.21770079433918,0.3555155992507934,0.0,0.4520272016525268,0.0,0.1032386571168899,0.1032386571168899,0.1032386571168899,0.509205162525177,0.0,1.07,1.07,1.08,1.06,1.07,1.07,1.05,1.05,1.06,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.04,1.05,1.06,1.04,1.05,1.03,1.03,1.03,1.03,1.02,1.02,1.03,1.03,1.03,1.01,1.03,1.04,1.03,1.03,1.06,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.07,1.07,1.07,1.06,1.07,1.07,1.07,1.07,1.06,1.06,1.07,1.07,1.06,1.03,1.03,1.03,1.03,1.03,1.0299999713897705,1.03,1.03,1.02,1.0299999713897705,1.03,1.03,1.0299999713897705,1.02,1.03,1.059999942779541,1.06,1.059999942779541,1.06,1.06,1.06,1.06,1.05,1.059999942779541,1.06,1.05,1.05,1.05,0.96,0.96,0.97,0.97,0.97,1.02,1.02,1.02,1.02,1.02,1.01,1.02,1.02,1.02,1.01
0.5654760922925872,0.0,0.4578265700176323,0.0,0.4983621801056639,0.0,0.6771382711454359,0.0,0.4834766265060241,0.0,0.6597661336005927,0.0,0.0,0.0,0.7925854203823257,0.0,0.5322583719732098,0.0,0.5596054978150468,0.0,0.8597232011492156,0.0,0.492053210735321,0.0,0.2034428119659423,0.0,0.3776404559612274,0.3776404559612274,0.3776404559612274,0.6513379216194153,0.0,0.522270917892456,0.0,0.4128025770187378,0.0,0.5305965542793274,0.0,0.3574283421039581,0.0,0.4329655766487121,0.0,0.2436070740222931,0.2436070740222931,0.2436070740222931,0.3393155336380005,0.0,0.4211256206035614,0.0,0.1308567523956298,0.1308567523956298,0.1308567523956298,0.482742041349411,0.0,1.07,1.07,1.08,1.06,1.06,1.06,1.05,1.05,1.05,1.04,1.04,1.05,1.05,1.05,1.04,1.04,1.04,1.04,1.05,1.05,1.03,1.04,1.02,1.03,1.03,1.02,1.02,1.02,1.02,1.02,1.02,1.0,1.02,1.03,1.02,1.02,1.04,1.03,1.04,1.04,1.04,1.04,1.04,1.04,1.06,1.06,1.06,1.05,1.06,1.06,1.06,1.06,1.05,1.05,1.06,1.06,1.06,1.02,1.02,1.02,1.02,1.02,1.0199999809265137,1.02,1.02,1.02,1.0199999809265137,1.02,1.02,1.0199999809265137,1.01,1.02,1.0499999523162842,1.05,1.0499999523162842,1.05,1.05,1.05,1.05,1.05,1.0499999523162842,1.05,1.05,1.05,1.05,0.95,0.95,0.96,0.95,0.96,1.01,1.01,1.01,1.01,1.01,1.0,1.01,1.01,1.01,1.0
0.4452809032891507,0.0,0.4749659471208767,0.0,0.5435249676416831,0.0,0.6611853540522937,0.0,0.5273725301204819,0.0,0.6609648350690663,0.0,0.0,0.0,0.818733703433897,0.0,0.4987027305512623,0.0,0.579777370969647,0.0,0.9205614312964108,0.0,0.4619995057582855,0.0,0.2049109041690826,0.0,0.3959290683269501,0.3959290683269501,0.3959290683269501,0.5829062461853027,0.0,0.5216899514198303,0.0,0.4387527108192444,0.0,0.4865972399711609,0.0,0.3006575405597687,0.0,0.4430893063545227,0.0,0.2902840971946716,0.2902840971946716,0.2902840971946716,0.3502693772315979,0.0,0.3755719065666199,0.0,0.1698610633611679,0.1698610633611679,0.1698610633611679,0.4723302721977234,0.0,1.07,1.07,1.08,1.06,1.06,1.06,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.03,1.04,1.03,1.03,1.03,1.03,1.02,1.02,1.02,1.02,1.01,0.99,1.01,1.02,1.0,1.01,1.03,1.03,1.04,1.03,1.03,1.03,1.03,1.03,1.05,1.05,1.05,1.05,1.05,1.06,1.05,1.05,1.05,1.04,1.06,1.05,1.05,1.02,1.02,1.02,1.02,1.02,1.0199999809265137,1.02,1.02,1.01,1.0199999809265137,1.02,1.01,1.0199999809265137,1.01,1.01,1.0499999523162842,1.05,1.0499999523162842,1.05,1.05,1.05,1.05,1.05,1.0499999523162842,1.05,1.05,1.05,1.05,0.94,0.94,0.95,0.94,0.95,1.01,1.01,1.01,1.01,1.01,1.0,1.01,1.01,1.01,1.0
0.369739617083947,0.0,0.5218462762588869,0.0,0.4493621430714252,0.0,0.6613780589932075,0.0,0.6302499397590362,0.0,0.5982634537452614,0.0,0.0,0.0,0.8215288753799392,0.0,0.3723879443585781,0.0,0.5905678221329871,0.0,0.8653939818615672,0.0,0.4637245535850525,0.0,0.2324084937572479,0.0,0.4078914523124695,0.4078914523124695,0.4078914523124695,0.5097025036811829,0.0,0.5166507959365845,0.0,0.4695620834827423,0.0,0.4708324074745178,0.0,0.2720306515693664,0.0,0.4602386355400085,0.0,0.3191145360469818,0.3191145360469818,0.3191145360469818,0.3491440117359161,0.0,0.351664662361145,0.0,0.1980694681406021,0.1980694681406021,0.1980694681406021,0.4998675584793091,0.0,1.06,1.06,1.08,1.06,1.06,1.06,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.03,1.04,1.03,1.03,1.03,1.03,1.02,1.02,1.02,1.02,1.0,0.99,1.01,1.01,1.0,1.01,1.03,1.02,1.04,1.03,1.03,1.03,1.03,1.03,1.05,1.05,1.05,1.04,1.05,1.05,1.05,1.05,1.05,1.04,1.05,1.05,1.05,1.02,1.02,1.02,1.02,1.02,1.0199999809265137,1.02,1.02,1.01,1.0199999809265137,1.02,1.01,1.0199999809265137,1.01,1.01,1.0499999523162842,1.05,1.0499999523162842,1.05,1.05,1.05,1.05,1.05,1.0499999523162842,1.05,1.05,1.05,1.05,0.94,0.94,0.94,0.94,0.95,1.01,1.01,1.01,1.01,1.01,1.0,1.01,1.01,1.01,1.0
